User-ID,ISBN,Rating,user_idx,book_idx
172676,0380776839,10,4032,7516
172676,0380776847,9,4032,7517
172676,0380792028,6,4032,3268
172676,0380793334,7,4032,4528
172676,0380793342,7,4032,4529
172676,0380794489,9,4032,3273
172676,0380804387,7,4032,3276
172676,0380808072,9,4032,5056
172676,0380808080,8,4032,3281
172676,0380808307,7,4032,6187
172676,038081479X,7,4032,4632
172676,0380814803,7,4032,1968
172676,0380814811,7,4032,4633
172676,0380851180,7,4032,4531
172676,0380871556,9,4032,4532
172676,0380892847,7,4032,3294
172676,0380897393,7,4032,2646
172676,0380899531,8,4032,4635
172676,0380899825,8,4032,4636
172676,0440507162,10,4032,8422
172676,0451452011,8,4032,6583
172676,0553573861,8,4032,1266
172676,067165831X,8,4032,8574
172676,0679723110,10,4032,2796
172676,0812542835,7,4032,4748
172700,0380807343,6,4033,1686
172700,0425147622,8,4033,2136
172700,0425169863,8,4033,2818
172700,0449221393,6,4033,1919
172700,0451099648,6,4033,1396
172700,0553573314,10,4033,1265
172700,0671434225,10,4033,293
172700,0929634063,8,4033,212
172742,0060185074,10,4034,2912
172742,0060391626,10,4034,50
172742,0060502258,9,4034,1880
172742,0060516283,9,4034,6225
172742,0060922532,8,4034,2936
172742,0060976845,10,4034,516
172742,0061030643,7,4034,938
172742,0062554468,8,4034,7762
172742,0064400085,10,4034,2986
172742,0099521016,10,4034,3003
172742,0140067647,4,4034,282
172742,0140094296,10,4034,8744
172742,0140179836,10,4034,527
172742,0142000205,9,4034,436
172742,0252006860,10,4034,7839
172742,0312979533,7,4034,149
172742,0312980159,8,4034,2285
172742,0312983867,10,4034,419
172742,0316601950,10,4034,475
172742,0345313860,6,4034,535
172742,0345345053,10,4034,2854
172742,0345427637,9,4034,1600
172742,0380002930,10,4034,948
172742,0380722704,8,4034,3250
172742,0380730847,8,4034,369
172742,0380761483,7,4034,2644
172742,0380820560,7,4034,7518
172742,0385479565,10,4034,2134
172742,0385482388,8,4034,996
172742,0393307050,10,4034,3340
172742,0440209803,4,4034,3486
172742,044022392X,8,4034,4929
172742,0440241073,8,4034,178
172742,0440472431,8,4034,4448
172742,0440940001,10,4034,288
172742,0441010512,8,4034,5003
172742,0446600253,10,4034,3581
172742,044900371X,10,4034,5287
172742,0449003795,8,4034,1955
172742,0449219364,10,4034,264
172742,0449219372,6,4034,3645
172742,0451166892,8,4034,2873
172742,0451180755,8,4034,3683
172742,0451410947,8,4034,1391
172742,0553271636,9,4034,5244
172742,0553280341,10,4034,3824
172742,0553280643,10,4034,5180
172742,0553379267,10,4034,1766
172742,0553571656,10,4034,112
172742,0553572997,10,4034,650
172742,0671026011,8,4034,1578
172742,0671726889,10,4034,1015
172742,0679728899,8,4034,8320
172742,067973743X,10,4034,6757
172742,0679740244,10,4034,4037
172742,0688031188,10,4034,1039
172742,0743225406,10,4034,1445
172742,0743457536,8,4034,6378
172742,0758200846,8,4034,5899
172742,0804101515,7,4034,2800
172742,0804114609,9,4034,1861
172742,0805001115,10,4034,5466
172742,0805013407,10,4034,5467
172742,0807083178,9,4034,2180
172742,0812579569,7,4034,2533
172742,0889740224,10,4034,4232
172742,0898156122,9,4034,7638
172742,1551668068,6,4034,7096
172760,0060392991,10,4035,6940
172760,0060393009,10,4035,8723
172760,0060937866,6,4035,6117
172760,0061092002,7,4035,8296
172760,0140067477,8,4035,1671
172760,0140124373,8,4035,7030
172760,0140230165,8,4035,542
172760,0140441077,6,4035,8615
172760,0316769487,5,4035,568
172760,0345320239,5,4035,3126
172760,0345336615,6,4035,7676
172760,0345342968,8,4035,807
172760,0345350472,7,4035,3134
172760,0345369947,7,4035,1959
172760,0380973642,9,4035,8648
172760,0380973650,10,4035,498
172760,0380977281,9,4035,499
172760,0380977788,7,4035,1300
172760,0451167783,8,4035,6114
172760,051770739X,8,4035,8261
172760,055327449X,8,4035,4722
172760,0609804618,8,4035,2224
172760,0930289234,10,4035,7505
172760,0971880107,1,4035,751
172760,1563891336,10,4035,4966
172760,1571458735,7,4035,8344
172865,0786817879,7,4036,5987
172888,2070360024,10,4037,712
172962,0373244223,6,4038,8978
173018,0399142495,7,4039,5060
173018,0552143774,8,4039,3796
173018,0679450408,8,4039,47
173018,0786863900,10,4039,4146
173053,044048474X,7,4040,1029
173111,0060084405,8,4041,2675
173111,0060928336,9,4041,621
173111,0060958022,8,4041,1019
173111,0345404793,8,4041,945
173111,037541326X,9,4041,5027
173111,0380820447,8,4041,2131
173111,0385484518,10,4041,242
173111,0525945938,9,4041,2415
173111,0553578308,8,4041,2330
173111,0679776591,5,4041,4043
173111,0743243307,9,4041,7939
173111,0786868716,10,4041,814
173111,1400042070,5,4041,4243
173122,0312195516,2,4042,71
173122,0440417945,8,4042,6505
173122,0836217241,9,4042,2864
173131,0060936231,5,4043,1723
173131,0064401847,8,4043,637
173131,0312289510,3,4043,8444
173131,0375760911,2,4043,1904
173131,0380564998,6,4043,8646
173131,0449702545,8,4043,6113
173131,0451526341,7,4043,507
173131,0553296981,7,4043,668
173131,0916441822,10,4043,5153
173291,0020442203,10,4044,4984
173291,002542730X,7,4044,9
173291,0380001411,9,4044,2112
173291,0380002930,10,4044,948
173291,038089968X,8,4044,3296
173291,0385505833,10,4044,575
173291,0425152499,10,4044,3420
173291,0425178951,7,4044,1186
173291,0440940001,10,4044,288
173291,044651862X,10,4044,3572
173291,0452266564,10,4044,3727
173291,0452266637,10,4044,4949
173291,0452281431,10,4044,1542
173291,0553212443,10,4044,8253
173291,0553373803,10,4044,935
173291,0553582127,3,4044,2193
173291,0671042858,10,4044,3960
173291,0671550551,8,4044,2636
173291,0671690582,6,4044,8780
173291,0671690590,10,4044,6964
173291,0671736817,10,4044,8992
173291,0671736868,8,4044,8445
173291,0671745069,7,4044,6965
173291,0671745107,8,4044,2638
173291,0671745115,8,4044,8993
173291,0671872656,8,4044,6966
173291,0786015403,10,4044,6718
173291,0812550390,10,4044,4849
173291,0843950404,4,4044,8840
173291,0843950757,10,4044,6656
173291,0875420508,10,4044,2220
173291,0875421849,10,4044,4947
173291,1563891336,8,4044,4966
173291,1563893339,8,4044,4967
173343,0060175400,9,4045,1418
173343,0060188731,9,4045,2710
173343,0345339681,9,4045,207
173343,0345339703,9,4045,5046
173343,0345339711,9,4045,572
173343,0345339738,9,4045,4421
173343,034538475X,7,4045,1251
173343,0385505833,8,4045,575
173343,0553255762,8,4045,4739
173343,0679412956,7,4045,465
173343,0786880708,9,4045,4363
173415,0020125305,7,4046,8772
173415,0060188731,10,4046,2710
173415,0060920084,9,4046,2935
173415,0060924926,6,4046,5822
173415,0060934417,10,4046,687
173415,0060973277,8,4046,5639
173415,006109174X,9,4046,4513
173415,0064400964,10,4046,6670
173415,0140075569,8,4046,4989
173415,0140088393,8,4046,8315
173415,0140143505,10,4046,3013
173415,0140184953,9,4046,8276
173415,0140296131,7,4046,7084
173415,0156528207,10,4046,2341
173415,0312282990,10,4046,1641
173415,0312291450,9,4046,5583
173415,0312966091,5,4046,1679
173415,0312966970,8,4046,1518
173415,0312969198,8,4046,8569
173415,0316284955,8,4046,1772
173415,0316666343,7,4046,438
173415,0345387554,10,4046,7835
173415,0345404319,5,4046,1960
173415,0345413881,8,4046,3160
173415,034541389X,9,4046,3161
173415,0345413903,10,4046,83
173415,0345450892,7,4046,1997
173415,0375411070,8,4046,1796
173415,0375422307,10,4046,3217
173415,0380493462,10,4046,8145
173415,0380813815,10,4046,1687
173415,0385498721,8,4046,2442
173415,0385509472,10,4046,3333
173415,0385720920,9,4046,4834
173415,0385720955,8,4046,6009
173415,0385722192,10,4046,819
173415,0393313964,5,4046,7589
173415,0393319296,9,4046,2444
173415,0394558235,5,4046,3346
173415,0394712587,10,4046,7310
173415,0394726413,8,4046,5352
173415,0399141464,7,4046,243
173415,0399142282,4,4046,2510
173415,0399143947,8,4046,5290
173415,042510107X,5,4046,6034
173415,042518000X,8,4046,3441
173415,0425184943,6,4046,1913
173415,0439064872,7,4046,363
173415,0440131480,9,4046,1389
173415,044021873X,7,4046,3501
173415,0440225442,5,4046,8447
173415,0440225450,5,4046,5564
173415,0440236738,9,4046,100
173415,0440498058,10,4046,1694
173415,0440504708,10,4046,1457
173415,0440993717,7,4046,4842
173415,0446359750,9,4046,2491
173415,0446403342,10,4046,5671
173415,0446675059,7,4046,216
173415,0449206181,8,4046,6853
173415,0451184726,9,4046,2151
173415,0451206002,10,4046,1813
173415,0452281148,9,4046,7695
173415,0553211404,10,4046,1055
173415,0553212451,10,4046,1548
173415,0553572202,6,4046,6371
173415,055357227X,8,4046,3862
173415,0553573616,10,4046,5261
173415,0553580515,8,4046,2373
173415,059035342X,10,4046,464
173415,0609809431,9,4046,4941
173415,0670892963,7,4046,73
173415,0671001795,6,4046,275
173415,0671528904,8,4046,116
173415,0671617028,9,4046,670
173415,0671636782,8,4046,8605
173415,0671738267,7,4046,8831
173415,0679410325,10,4046,4011
173415,0679454470,8,4046,1553
173415,0679724222,6,4046,5362
173415,0679753117,7,4046,1745
173415,0679755330,10,4046,6811
173415,068416325X,10,4046,4045
173415,0688155308,7,4046,4735
173415,0740718770,10,4046,1710
173415,0743418174,9,4046,705
173415,0743418204,8,4046,4108
173415,076790382X,7,4046,1592
173415,0767905180,6,4046,1593
173415,0802130208,10,4046,1210
173415,0805002545,7,4046,1714
173415,0805068015,9,4046,5420
173415,0811807843,10,4046,7188
173415,0811828964,5,4046,4179
173415,0836217632,9,4046,4210
173415,0836220870,8,4046,8313
173415,0887308589,8,4046,2612
173415,140003339X,10,4046,4242
173415,1555837336,10,4046,5483
173415,1558743669,7,4046,533
173415,1573220280,9,4046,2731
173415,1931520003,7,4046,6541
173481,0312952716,8,4047,1678
173481,0312966806,4,4047,2282
173481,0380711524,7,4047,6042
173481,0425113892,4,4047,7231
173481,042516828X,6,4047,3434
173481,0425182150,6,4047,5310
173481,0440214041,6,4047,189
173481,044022103X,8,4047,305
173481,0440221471,8,4047,956
173481,0440223202,9,4047,5298
173481,0440225701,8,4047,307
173481,0440241073,7,4047,178
173481,0446343455,4,4047,1084
173481,0446364193,8,4047,2532
173481,0446603716,7,4047,2348
173481,0446610399,5,4047,2038
173481,0446611867,6,4047,1033
173481,0449002411,7,4047,6089
173481,0451183665,7,4047,745
173481,0451211014,4,4047,6312
173481,0553106333,4,4047,4504
173481,055356160X,8,4047,3846
173481,055356451X,8,4047,3850
173481,0553579606,8,4047,6650
173481,0671004565,7,4047,701
173481,0671014919,6,4047,1191
173481,0671025341,6,4047,6212
173481,0671867156,7,4047,2836
173481,0671888587,7,4047,2862
173486,0312995423,8,4048,1180
173486,0316693235,8,4048,1470
173486,0373802021,7,4048,4441
173486,0425188361,9,4048,1969
173486,0440225108,8,4048,3507
173486,0440957761,9,4048,2779
173486,0441008534,8,4048,5002
173486,0441009239,9,4048,3547
173486,0441010512,8,4048,5003
173486,0449203794,9,4048,3629
173486,051513449X,8,4048,2760
173486,0812540336,7,4048,8429
173517,0142001430,10,4049,726
173517,0156007479,10,4049,2404
173517,0316096199,10,4049,437
173517,0679751203,8,4049,5687
173517,1580050751,10,4049,5335
173632,3379015180,10,4050,4330
173650,0553572946,8,4051,8262
173650,0671041789,7,4051,2727
173650,0689711816,8,4051,4079
173650,0786817070,7,4051,2
173650,1583940537,9,4051,4299
173679,0060392452,8,4052,930
173679,0060929871,9,4052,1307
173679,0060955775,9,4052,4798
173679,0060977493,8,4052,474
173679,0140042407,7,4052,7671
173679,0140097058,9,4052,4734
173679,0140119906,7,4052,6914
173679,0140131558,10,4052,8175
173679,014023828X,8,4052,2471
173679,0151008116,9,4052,910
173679,0316769487,9,4052,568
173679,0316777730,10,4052,627
173679,0375727345,8,4052,1182
173679,0380017601,6,4052,7490
173679,0380727501,8,4052,1376
173679,0380789035,9,4052,496
173679,0380977788,8,4052,1300
173679,0440102804,7,4052,7430
173679,0446604666,7,4052,828
173679,0451526341,9,4052,507
173679,0517149257,9,4052,746
173679,0553268449,9,4052,632
173679,0553296981,9,4052,668
173679,0553348973,7,4052,839
173679,0553375407,8,4052,3837
173679,0553380168,10,4052,3840
173679,059035342X,8,4052,464
173679,0670892963,6,4052,73
173679,0679457526,10,4052,247
173679,0679745203,7,4052,1630
173679,067976397X,8,4052,1611
173679,0684830426,7,4052,2805
173679,0684833395,8,4052,1987
173679,0751503894,8,4052,8799
173679,0767902521,9,4052,682
173679,0805054081,8,4052,2485
173679,1563899809,8,4052,4968
173679,1573225517,7,4052,1212
173679,1582342156,7,4052,7969
173684,037582345X,10,4053,494
173684,0380002930,7,4053,948
173684,0440237688,9,4053,1028
173684,0441005489,6,4053,6408
173684,0441005764,6,4053,8485
173684,0451525221,6,4053,5494
173684,0553803220,6,4053,5370
173684,068481353X,5,4053,6443
173684,0767913795,9,4053,7273
173684,0786851473,9,4053,8616
173684,189205101X,6,4053,6948
173728,0312278586,6,4054,1469
173728,0316789089,2,4054,240
173728,038079960X,5,4054,7090
173728,0385335830,6,4054,1845
173728,0399146431,8,4054,357
173728,0451405498,8,4054,3714
173728,0451409256,5,4054,505
173728,067088300X,6,4054,2484
173728,0786866586,3,4054,4868
173835,0312205406,10,4055,4577
173835,0312961324,10,4055,3077
173835,0312983298,10,4055,418
173835,0380731479,10,4055,3256
173835,0399143696,10,4055,3367
173835,0399149155,10,4055,1185
173835,0425158616,10,4055,3428
173835,0425175405,10,4055,1164
173835,0515121843,10,4055,232
173835,0805059555,10,4055,6289
173860,0142000205,7,4056,436
173860,0156005891,8,4056,297
173860,0156006529,5,4056,2340
173860,015600710X,8,4056,1313
173860,0316601950,8,4056,475
173860,0316678104,10,4056,2472
173860,0316780375,6,4056,2406
173860,0316780812,8,4056,1471
173860,0316781142,9,4056,2812
173860,0316782262,5,4056,1472
173860,0316899984,7,4056,439
173860,0345439104,6,4056,2520
173860,0385720106,8,4056,478
173860,0452282829,8,4056,1349
173860,0671021001,7,4056,56
173860,067976402X,7,4056,654
173860,0743225422,5,4056,2420
173860,0743237188,8,4056,1956
173860,0786866276,8,4056,2525
173860,1565122968,6,4056,1364
173930,038082101X,5,4057,3293
173930,0441009050,7,4057,6343
173930,0812558626,10,4057,2026
173930,0874776945,10,4057,1565
173951,0060972459,9,4058,2736
173951,0375411151,6,4058,3215
173951,037570504X,8,4058,1066
173951,0375707972,8,4058,1328
173951,039592720X,10,4058,630
173951,0452269571,9,4058,2412
173951,0786866586,7,4058,4868
173999,2253144452,4,4059,18
173999,2277302228,7,4059,6498
174034,0061053104,9,4060,7873
174034,0312973055,10,4060,5323
174034,0380710218,8,4060,1729
174034,0425147622,8,4060,2136
174034,0425154092,7,4060,2137
174034,0425162788,8,4060,5883
174034,0449221504,7,4060,4561
174034,0804106436,6,4060,4585
174062,042517140X,5,4061,8075
174062,0515119784,7,4061,6385
174062,055309999X,10,4061,3801
174062,0743411358,8,4061,1359
174072,0060922532,7,4062,2936
174072,0060976845,7,4062,516
174072,0312243022,8,4062,691
174072,0316284955,7,4062,1772
174072,0345362721,5,4062,2343
174072,0375412115,7,4062,8561
174072,0385413041,9,4062,1846
174072,0385491808,8,4062,2686
174072,0425177009,7,4062,5725
174072,0553801309,9,4062,8192
174072,0671038184,9,4062,452
174072,0688156126,8,4062,832
174072,080410946X,7,4062,313
174072,155874262X,6,4062,485
174092,0060938080,8,4063,6228
174092,0140144595,9,4063,3014
174092,0156027321,7,4063,626
174092,0312195516,8,4063,71
174092,0312282702,8,4063,5865
174092,0316666343,9,4063,438
174092,0345438329,9,4063,3178
174092,0345440765,10,4063,5426
174092,0345445848,8,4063,1795
174092,0375700757,5,4063,2682
174092,0380724081,7,4063,3251
174092,0399152288,8,4063,1807
174092,0413537900,8,4063,2135
174092,0425167801,7,4063,6744
174092,0425187144,7,4063,2140
174092,0439010799,8,4063,8935
174092,0449003795,7,4063,1955
174092,0515120618,5,4063,3763
174092,0525946829,7,4063,2429
174092,0671776134,8,4063,735
174092,0684801523,8,4063,2245
174092,0684803852,9,4063,2562
174092,0684826127,8,4063,4052
174092,0684854759,7,4063,2863
174092,0688177743,8,4063,1480
174092,0688177751,8,4063,4078
174092,0743225120,5,4063,4091
174092,0743436210,7,4063,4113
174092,0753804700,9,4063,4128
174092,0786867647,10,4063,2563
174092,1400031699,5,4063,5215
174092,1573229350,7,4063,2694
174092,1853260169,8,4063,6789
174140,0394800389,10,4064,5470
174142,0316666343,6,4065,438
174142,0671888587,6,4065,2862
174142,0684835983,9,4065,171
174151,0446525502,8,4066,578
174151,0446611867,10,4066,1033
174151,0451142934,7,4066,4832
174151,0767908473,10,4066,4139
174151,0842329218,9,4066,1965
174151,0842329242,9,4066,4213
174151,0842329250,9,4066,4214
174151,0842329269,9,4066,4850
174151,0842329277,9,4066,1203
174151,0842332251,9,4066,4851
174151,084233226X,9,4066,4469
174151,0842332278,9,4066,5222
174151,0842342702,10,4066,4215
174179,0345284267,10,4067,6076
174179,0345295684,10,4067,3119
174179,0345339703,10,4067,5046
174179,0385484518,10,4067,242
174179,0425161242,8,4067,1116
174179,0449227421,10,4067,3653
174179,0553258524,10,4067,2537
174179,0553580280,7,4067,7108
174179,0671023616,7,4067,840
174179,0812550706,10,4067,817
174195,0345413369,8,4068,5486
174195,0425192741,10,4068,6243
174195,0440206154,8,4068,1378
174195,0440418321,10,4068,7279
174195,0451173317,9,4068,6560
174195,0743424425,10,4068,6906
174216,002542730X,5,4069,9
174216,0060009241,8,4069,8660
174216,0060915544,9,4069,473
174216,0060976977,10,4069,487
174216,0140070206,9,4069,622
174216,0140126562,5,4069,2844
174216,0141301139,10,4069,8383
174216,0312979096,9,4069,1789
174216,0312983824,7,4069,692
174216,0316143464,8,4069,2405
174216,0316788228,9,4069,2052
174216,0316789089,9,4069,240
174216,0345413873,8,4069,3159
174216,0345423291,9,4069,1273
174216,0345426037,10,4069,8376
174216,0345436911,9,4069,1793
174216,0345438329,10,4069,3178
174216,0345450914,8,4069,5501
174216,0385299087,7,4069,7774
174216,0385314698,6,4069,4595
174216,0385315546,7,4069,2132
174216,038550117X,5,4069,6217
174216,0399141464,9,4069,243
174216,0399142851,9,4069,4697
174216,0440236673,9,4069,957
174216,0440407079,10,4069,4447
174216,0446310492,9,4069,5939
174216,0446605336,6,4069,1151
174216,0451181379,8,4069,1874
174216,0553107305,10,4069,5099
174216,0553205587,9,4069,646
174216,0684865742,8,4069,4068
174216,0688156126,8,4069,832
174216,0786867647,10,4069,2563
174216,0805056645,7,4069,1748
174216,0842329129,8,4069,1596
174216,1853260010,10,4069,2079
174304,0060952970,9,4070,5709
174304,0060973617,7,4070,2251
174304,0064400018,9,4070,2695
174304,0064400034,10,4070,2983
174304,0064400042,9,4070,2984
174304,0064400085,10,4070,2986
174304,0064401510,9,4070,2988
174304,0064401871,9,4070,4514
174304,006440188X,9,4070,2989
174304,0064409422,9,4070,4393
174304,0064430170,10,4070,4394
174304,014017737X,10,4070,1672
174304,0140277749,7,4070,1516
174304,0140390464,9,4070,6276
174304,0140444254,9,4070,6737
174304,0140481389,9,4070,4992
174304,0140707344,9,4070,8359
174304,0312278586,8,4070,1469
174304,0316666343,8,4070,438
174304,0316678104,7,4070,2472
174304,0316769487,10,4070,568
174304,0345310020,10,4070,5660
174304,0345392825,8,4070,1682
174304,0345436911,7,4070,1793
174304,0375750525,8,4070,8638
174304,0385420161,10,4070,573
174304,038542017X,8,4070,1649
174304,0385479565,10,4070,2134
174304,0385498411,5,4070,7209
174304,0385504209,9,4070,11
174304,0394539079,9,4070,3344
174304,0394820371,10,4070,382
174304,0394825691,7,4070,4444
174304,039575514X,8,4070,4367
174304,0399501487,8,4070,92
174304,0440404193,9,4070,6962
174304,0440495962,9,4070,5388
174304,0441627404,7,4070,102
174304,0446310786,8,4070,1030
174304,0446675776,6,4070,6787
174304,044990928X,10,4070,6813
174304,0451523733,9,4070,3724
174304,0451526341,9,4070,507
174304,0486278042,8,4070,8414
174304,0517706814,10,4070,7198
174304,0553210092,8,4070,991
174304,0553210793,8,4070,2156
174304,0553212788,7,4070,6510
174304,0553212923,8,4070,8420
174304,0553272535,9,4070,2238
174304,0553280414,9,4070,5518
174304,0553295276,9,4070,7082
174304,0553573616,8,4070,5261
174304,0590433466,8,4070,6928
174304,0671003755,6,4070,633
174304,0671007637,5,4070,5120
174304,067100767X,7,4070,7401
174304,0671007696,6,4070,800
174304,0671007718,5,4070,7926
174304,0671020293,6,4070,2312
174304,0671020307,6,4070,7402
174304,0671020315,5,4070,8787
174304,0671020323,5,4070,7403
174304,0671028006,5,4070,2574
174304,0671028014,5,4070,451
174304,0671028022,5,4070,7404
174304,0671028030,5,4070,6703
174304,0671039830,6,4070,2575
174304,0671039857,6,4070,2576
174304,0671039873,6,4070,7238
174304,0671039938,5,4070,2313
174304,0671039946,5,4070,3955
174304,0671039954,5,4070,6704
174304,0671039962,5,4070,5123
174304,0671524313,10,4070,873
174304,0671534718,7,4070,3969
174304,0671534726,5,4070,4616
174304,0671534734,6,4070,4617
174304,0671695169,8,4070,2583
174304,0671695304,8,4070,928
174304,067172939X,8,4070,4476
174304,0671729411,10,4070,4805
174304,067172942X,8,4070,6707
174304,0671729454,8,4070,3991
174304,0671729462,10,4070,1443
174304,0671729470,8,4070,6905
174304,0671729489,8,4070,5125
174304,0671729497,8,4070,6462
174304,0671743481,9,4070,4728
174304,0671759345,8,4070,2584
174304,0671873199,8,4070,4005
174304,0671873202,8,4070,2587
174304,0671873210,8,4070,4680
174304,0679886370,7,4070,7815
174304,0688149790,7,4070,874
174304,0743403614,5,4070,2315
174304,0761107363,7,4070,250
174304,076791404X,10,4070,4141
174304,0842332278,8,4070,5222
174304,0842332286,9,4070,6137
174304,0842332359,7,4070,5371
174304,0842373195,6,4070,4976
174304,0874869870,8,4070,1043
174304,0894805770,6,4070,2479
174304,0920668364,9,4070,6449
174304,1558743316,8,4070,2184
174304,1558745157,7,4070,2221
174304,8401462231,7,4070,4353
174326,006019491X,8,4071,2916
174326,0060930535,8,4071,723
174326,0060987561,10,4071,432
174326,014025448X,9,4071,334
174326,0142000205,10,4071,436
174326,0316284955,9,4071,1772
174326,0316789089,9,4071,240
174326,0345313755,10,4071,5953
174326,0375506039,7,4071,2845
174326,0375702709,8,4071,2683
174326,0375727345,8,4071,1182
174326,0380001411,5,4071,2112
174326,0380730138,10,4071,1332
174326,038079487X,5,4071,2004
174326,0385502532,8,4071,1339
174326,0385720106,7,4071,478
174326,0440177049,10,4071,3470
174326,044021145X,10,4071,1082
174326,0440224853,9,4071,5923
174326,0446672211,10,4071,215
174326,0452264464,9,4071,1190
174326,0671038184,9,4071,452
174326,067976402X,8,4071,654
174326,0786866276,9,4071,2525
174375,0060393823,7,4072,2398
174375,0385021747,5,4072,7719
174375,044021145X,8,4072,1082
174375,044651652X,6,4072,1200
174375,0446605409,4,4072,2191
174375,0671042858,9,4072,3960
174375,0679743243,4,4072,905
174428,0060921145,5,4073,5196
174428,0060938455,5,4073,1460
174428,0312421273,7,4073,206
174428,0316569321,5,4073,1065
174428,0345439244,3,4073,3179
174428,0345443284,5,4073,1321
174428,0375414053,8,4073,4774
174428,0375703055,5,4073,694
174428,0375727345,6,4073,1182
174428,0385505833,6,4073,575
174428,0446672211,5,4073,215
174428,0671003755,5,4073,633
174501,034543479X,7,4074,5592
174501,042511774X,6,4074,2234
174501,0440414806,8,4074,6299
174501,055321313X,10,4074,3806
174501,0553574892,2,4074,8937
174501,0671496786,9,4074,6454
174534,0064403319,10,4075,2990
174534,038531292X,10,4075,3309
174534,0804108749,7,4075,1484
174534,0874869870,10,4075,1043
174596,0060914653,3,4076,2933
174596,0060928336,8,4076,621
174596,0060938455,8,4076,1460
174596,0062502182,7,4076,2981
174596,0064407667,7,4076,683
174596,0064407675,6,4076,1297
174596,0140298479,3,4076,845
174596,0141301104,6,4076,7412
174596,0312284683,8,4076,1996
174596,0312971125,6,4076,7043
174596,0312980159,7,4076,2285
174596,0345380371,5,4076,2058
174596,0375727345,7,4076,1182
174596,0380726238,8,4076,4714
174596,0380726289,8,4076,7022
174596,0380730359,7,4076,7023
174596,0380730367,8,4076,8759
174596,0380788756,8,4076,7718
174596,0380807343,8,4076,1686
174596,038548951X,8,4076,775
174596,0385720726,8,4076,3335
174596,0425135772,7,4076,6682
174596,043935806X,6,4076,366
174596,044021145X,5,4076,1082
174596,0446343129,6,4076,3555
174596,0452282152,8,4076,217
174596,0553268880,6,4076,2355
174596,0609803875,8,4076,5114
174596,0671664271,7,4076,6100
174596,0679432477,6,4076,4020
174596,0679435328,6,4076,7371
174596,0679446486,5,4076,4480
174596,0679720200,6,4076,1555
174596,0684804441,7,4076,5690
174596,0871136791,6,4076,1664
174596,1563898586,5,4076,1835
174615,002542730X,7,4077,9
174615,0062502182,6,4077,2981
174615,0449000869,5,4077,3621
174615,0449907481,6,4077,446
174615,0671008978,7,4077,5121
174615,0679457313,2,4077,4029
174615,0679781277,8,4077,6938
174615,1558531025,6,4077,470
174625,0060392827,10,4078,7249
174625,030681188X,8,4078,7357
174625,0316779423,10,4078,569
174625,0375411992,7,4078,1961
174625,067972575X,9,4078,8256
174625,0684818868,7,4078,812
174625,0684833395,10,4078,1987
174625,0876855575,7,4078,6850
174633,0061099015,10,4079,1778
174633,0440215625,10,4079,631
174633,0440219078,9,4079,613
174633,0452264464,9,4079,1190
174633,0553272535,10,4079,2238
174633,0553282476,9,4079,767
174633,0553296981,10,4079,668
174683,006016848X,5,4080,2908
174700,0316666343,9,4081,438
174700,0345402871,8,4081,6044
174700,0345413903,9,4081,83
174700,0380716542,5,4081,7616
174700,0380718332,8,4081,2327
174700,0440225817,10,4081,2190
174700,044023722X,8,4081,480
174700,0451188454,10,4081,2152
174700,052594575X,10,4081,8691
174700,0671028383,9,4081,7938
174726,0316776963,9,4082,82
174726,0440221471,7,4082,956
174726,0440225701,8,4082,307
174726,0440236673,4,4082,957
174726,0440241073,5,4082,178
174726,0440241537,7,4082,164
174726,0440241812,7,4082,6026
174726,0446604844,8,4082,1977
174726,0449212750,8,4082,2147
174726,0452279070,7,4082,7453
174726,0515131210,7,4082,5536
174726,0553260111,7,4082,4665
174726,0671004530,4,4082,1392
174726,0671021001,8,4082,56
174726,0671797050,7,4082,977
174726,0671867172,5,4082,2176
174726,080411935X,7,4082,2730
174726,1551668831,5,4082,6154
174791,0345339711,10,4083,572
174791,043912042X,5,4083,2069
174791,0439376122,5,4083,7065
174791,0440430712,5,4083,190
174791,0816710384,5,4083,7725
174827,0060517212,5,4084,2280
174827,0060582308,8,4084,4422
174827,0312983743,5,4084,7431
174827,0373218400,5,4084,639
174827,0380808080,6,4084,3281
174827,0380819201,8,4084,6121
174827,0380820056,6,4084,7726
174827,0380820560,5,4084,7518
174827,0425189031,5,4084,3451
174827,0446525502,9,4084,578
174827,0451209486,5,4084,2329
174827,0515130923,5,4084,1972
174830,0399147195,9,4085,371
174830,0440178002,10,4085,2255
174830,0515090174,5,4085,1096
174830,0553100777,5,4085,8529
174830,0553271636,8,4085,5244
174830,0553279912,9,4085,838
174830,0553280341,8,4085,3824
174830,0553280368,8,4085,111
174830,0553289721,3,4085,7286
174830,0805004610,8,4085,7723
174830,080501084X,8,4085,7724
174830,0805010858,9,4085,4170
174830,0805019359,8,4085,6160
174830,0805019367,8,4085,6288
174830,0805019375,8,4085,4794
174830,0805036377,8,4085,1747
174830,0805036504,9,4085,4171
174830,0805059555,8,4085,6289
174848,0064410129,8,4086,4979
174848,0316690619,7,4086,3105
174848,0374266441,9,4086,218
174848,0385484518,10,4086,242
174848,0393951693,8,4086,4709
174848,0446516538,6,4086,1031
174848,0671526022,8,4086,5204
174848,067972477X,6,4086,7812
174848,0688063470,8,4086,8988
174848,0811801802,8,4086,1940
174848,0875961517,7,4086,6448
